name,url,country
"Gail Christian","https://en.wikipedia.org/wiki/Gail_Christian","Antigua and Barbuda"
"Mackenzie Frank","https://en.wikipedia.org/wiki/Mackenzie_Frank","Antigua and Barbuda"
"Osbert Richard Frederick","https://en.wikipedia.org/wiki/Osbert_Richard_Frederick","Antigua and Barbuda"
"Caleb Gardiner","https://en.wikipedia.org/wiki/Caleb_Gardiner","Antigua and Barbuda"
"Shenella Mary Shadida Govia","https://en.wikipedia.org/wiki/Shenella_Mary_Shadida_Govia","Antigua and Barbuda"
"William Haynes-Smith","https://en.wikipedia.org/wiki/William_Haynes-Smith","Antigua and Barbuda"
"Tim Hector","https://en.wikipedia.org/wiki/Tim_Hector","Antigua and Barbuda"
"Cheryl Mary Clare Hurst","https://en.wikipedia.org/wiki/Cheryl_Mary_Clare_Hurst","Antigua and Barbuda"
"Wilfred Jacobs","https://en.wikipedia.org/wiki/Wilfred_Jacobs","Antigua and Barbuda"
"Rick James (actor)","https://en.wikipedia.org/wiki/Rick_James_(actor)","Antigua and Barbuda"
"Kiz Johnson","https://en.wikipedia.org/wiki/Kiz_Johnson","Antigua and Barbuda"
"Fabian Jones","https://en.wikipedia.org/wiki/Fabian_Jones","Antigua and Barbuda"
"Johnathan Joseph (politician)","https://en.wikipedia.org/wiki/Johnathan_Joseph_(politician)","Antigua and Barbuda"
"Kelvin Simon","https://en.wikipedia.org/wiki/Kelvin_Simon","Antigua and Barbuda"
"Harold Lovell","https://en.wikipedia.org/wiki/Harold_Lovell","Antigua and Barbuda"
"Edmond Mansoor","https://en.wikipedia.org/wiki/Edmond_Mansoor","Antigua and Barbuda"
"David Massiah","https://en.wikipedia.org/wiki/David_Massiah","Antigua and Barbuda"
"Joanne Massiah","https://en.wikipedia.org/wiki/Joanne_Massiah","Antigua and Barbuda"
"Dwayne George","https://en.wikipedia.org/wiki/Dwayne_George","Antigua and Barbuda"
"Knacyntar Nedd","https://en.wikipedia.org/wiki/Knacyntar_Nedd","Antigua and Barbuda"
"Melford Nicholas","https://en.wikipedia.org/wiki/Melford_Nicholas","Antigua and Barbuda"
"Shawn Nicholas","https://en.wikipedia.org/wiki/Shawn_Nicholas","Antigua and Barbuda"
"Bernard Percival","https://en.wikipedia.org/wiki/Bernard_Percival","Antigua and Barbuda"
"Jamale Pringle","https://en.wikipedia.org/wiki/Jamale_Pringle","Antigua and Barbuda"
"Philip Shoul","https://en.wikipedia.org/wiki/Philip_Shoul","Antigua and Barbuda"
"Rawdon Turner","https://en.wikipedia.org/wiki/Rawdon_Turner","Antigua and Barbuda"
"Alincia Williams-Grant","https://en.wikipedia.org/wiki/Alincia_Williams-Grant","Antigua and Barbuda"
"Juan Alemann","https://en.wikipedia.org/wiki/Juan_Alemann","Argentina"
"Germán Alfaro","https://en.wikipedia.org/wiki/Germán_Alfaro","Argentina"
"Joaquín Samuel de Anchorena","https://en.wikipedia.org/wiki/Joaquín_Samuel_de_Anchorena","Argentina"
"Juan Agustín Augier","https://en.wikipedia.org/wiki/Juan_Agustín_Augier","Argentina"
"Uladislao Augier","https://en.wikipedia.org/wiki/Uladislao_Augier","Argentina"
"Marco Aurelio Avellaneda","https://en.wikipedia.org/wiki/Marco_Aurelio_Avellaneda","Argentina"
"Joaquín Belgrano","https://en.wikipedia.org/wiki/Joaquín_Belgrano","Argentina"
"Antonio Bermejo","https://en.wikipedia.org/wiki/Antonio_Bermejo","Argentina"
"Antonio Beruti","https://en.wikipedia.org/wiki/Antonio_Beruti","Argentina"
"Héctor Bidonde","https://en.wikipedia.org/wiki/Héctor_Bidonde","Argentina"
"Silvano Bores","https://en.wikipedia.org/wiki/Silvano_Bores","Argentina"
"Exequiel Bustillo","https://en.wikipedia.org/wiki/Exequiel_Bustillo","Argentina"
"Mario Cafiero","https://en.wikipedia.org/wiki/Mario_Cafiero","Argentina"
"Alberto Manuel Campos","https://en.wikipedia.org/wiki/Alberto_Manuel_Campos","Argentina"
"Alejo Castex","https://en.wikipedia.org/wiki/Alejo_Castex","Argentina"
"Dámaso Centeno","https://en.wikipedia.org/wiki/Dámaso_Centeno","Argentina"
"Rossana Chahla","https://en.wikipedia.org/wiki/Rossana_Chahla","Argentina"
"Lázaro Chiappe","https://en.wikipedia.org/wiki/Lázaro_Chiappe","Argentina"
"Carlos Corach","https://en.wikipedia.org/wiki/Carlos_Corach","Argentina"
"Jorge Coscia","https://en.wikipedia.org/wiki/Jorge_Coscia","Argentina"
"Carlos de la Rosa","https://en.wikipedia.org/wiki/Carlos_de_la_Rosa","Argentina"
"Juan Carlos Del Bello","https://en.wikipedia.org/wiki/Juan_Carlos_Del_Bello","Argentina"
"Luis L. Domínguez","https://en.wikipedia.org/wiki/Luis_L._Domínguez","Argentina"
"Máximo Etchecopar","https://en.wikipedia.org/wiki/Máximo_Etchecopar","Argentina"
"Héctor Toty Flores","https://en.wikipedia.org/wiki/Héctor_Toty_Flores","Argentina"
"Guillermo Francos","https://en.wikipedia.org/wiki/Guillermo_Francos","Argentina"
"Juan Fugl","https://en.wikipedia.org/wiki/Juan_Fugl","Argentina"
"Santiago Gallo","https://en.wikipedia.org/wiki/Santiago_Gallo","Argentina"
"Manuel José García","https://en.wikipedia.org/wiki/Manuel_José_García","Argentina"
"Juan José Gómez Centurión","https://en.wikipedia.org/wiki/Juan_José_Gómez_Centurión","Argentina"
"Luis Carlos Gómez Centurión","https://en.wikipedia.org/wiki/Luis_Carlos_Gómez_Centurión","Argentina"
"Martín Guzmán","https://en.wikipedia.org/wiki/Martín_Guzmán","Argentina"
"Federico Helguera","https://en.wikipedia.org/wiki/Federico_Helguera","Argentina"
"Fernando Iglesias (Argentine politician)","https://en.wikipedia.org/wiki/Fernando_Iglesias_(Argentine_politician)","Argentina"
"Ricardo Kennedy","https://en.wikipedia.org/wiki/Ricardo_Kennedy","Argentina"
"Carlos Kunkel","https://en.wikipedia.org/wiki/Carlos_Kunkel","Argentina"
"Norberto La Porta","https://en.wikipedia.org/wiki/Norberto_La_Porta","Argentina"
"Andrés Larroque","https://en.wikipedia.org/wiki/Andrés_Larroque","Argentina"
"Julián de Leyva","https://en.wikipedia.org/wiki/Julián_de_Leyva","Argentina"
"Mónica López (politician)","https://en.wikipedia.org/wiki/Mónica_López_(politician)","Argentina"
"Lucio Victorio Mansilla","https://en.wikipedia.org/wiki/Lucio_Victorio_Mansilla","Argentina"
"Nicolás Massot","https://en.wikipedia.org/wiki/Nicolás_Massot","Argentina"
"Martín Menem","https://en.wikipedia.org/wiki/Martín_Menem","Argentina"
"Juan Mignaburu","https://en.wikipedia.org/wiki/Juan_Mignaburu","Argentina"
"Guillermo Montenegro","https://en.wikipedia.org/wiki/Guillermo_Montenegro","Argentina"
"Mariano Moreno","https://en.wikipedia.org/wiki/Mariano_Moreno","Argentina"
"Marcelo Muniagurria","https://en.wikipedia.org/wiki/Marcelo_Muniagurria","Argentina"
"Fernando Nadra","https://en.wikipedia.org/wiki/Fernando_Nadra","Argentina"
"Rómulo Sebastián Naón","https://en.wikipedia.org/wiki/Rómulo_Sebastián_Naón","Argentina"
"Santiago G. O'Farrell","https://en.wikipedia.org/wiki/Santiago_G._O'Farrell","Argentina"
"Alfredo Olmedo","https://en.wikipedia.org/wiki/Alfredo_Olmedo","Argentina"
"Miguel Ángel Pesce","https://en.wikipedia.org/wiki/Miguel_Ángel_Pesce","Argentina"
"Carlos Petroni","https://en.wikipedia.org/wiki/Carlos_Petroni","Argentina"
"Alejo Peyret","https://en.wikipedia.org/wiki/Alejo_Peyret","Argentina"
"Aldo Pignanelli","https://en.wikipedia.org/wiki/Aldo_Pignanelli","Argentina"
"Abel Posse","https://en.wikipedia.org/wiki/Abel_Posse","Argentina"
"Enrique S. Quintana","https://en.wikipedia.org/wiki/Enrique_S._Quintana","Argentina"
"Amán Rawson","https://en.wikipedia.org/wiki/Amán_Rawson","Argentina"
"Martín Sabbatella","https://en.wikipedia.org/wiki/Martín_Sabbatella","Argentina"
"Juan Pablo Schiavi","https://en.wikipedia.org/wiki/Juan_Pablo_Schiavi","Argentina"
"Héctor Tizón","https://en.wikipedia.org/wiki/Héctor_Tizón","Argentina"
"Claudio Uberti","https://en.wikipedia.org/wiki/Claudio_Uberti","Argentina"
"Arístides Villanueva","https://en.wikipedia.org/wiki/Arístides_Villanueva","Argentina"
"Jorge Yoma","https://en.wikipedia.org/wiki/Jorge_Yoma","Argentina"
"Ashot Arsenyan","https://en.wikipedia.org/wiki/Ashot_Arsenyan","Armenia"
"Vigen Chitechyan","https://en.wikipedia.org/wiki/Vigen_Chitechyan","Armenia"
"Hayk Chobanyan","https://en.wikipedia.org/wiki/Hayk_Chobanyan","Armenia"
"Gurgen Egiazaryan","https://en.wikipedia.org/wiki/Gurgen_Egiazaryan","Armenia"
"Parunak Ferukhan","https://en.wikipedia.org/wiki/Parunak_Ferukhan","Armenia"
"Gevorg Ghazaryan (politician)","https://en.wikipedia.org/wiki/Gevorg_Ghazaryan_(politician)","Armenia"
"Andrias Ghukasyan","https://en.wikipedia.org/wiki/Andrias_Ghukasyan","Armenia"
"Aram Grigoryan (politician)","https://en.wikipedia.org/wiki/Aram_Grigoryan_(politician)","Armenia"
"Vahagn Hovakimyan","https://en.wikipedia.org/wiki/Vahagn_Hovakimyan","Armenia"
"Tigran Karapetyan","https://en.wikipedia.org/wiki/Tigran_Karapetyan","Armenia"
"Tigran Khzmalyan","https://en.wikipedia.org/wiki/Tigran_Khzmalyan","Armenia"
"Mikayel Kotanyan","https://en.wikipedia.org/wiki/Mikayel_Kotanyan","Armenia"
"Hrant Maloyan","https://en.wikipedia.org/wiki/Hrant_Maloyan","Armenia"
"Khachatur Malumian","https://en.wikipedia.org/wiki/Khachatur_Malumian","Armenia"
"Aram Manukyan","https://en.wikipedia.org/wiki/Aram_Manukyan","Armenia"
"Gevorg Melik-Karagyozyan","https://en.wikipedia.org/wiki/Gevorg_Melik-Karagyozyan","Armenia"
"Vahan Minakhoryan","https://en.wikipedia.org/wiki/Vahan_Minakhoryan","Armenia"
"Ruben Miroyan","https://en.wikipedia.org/wiki/Ruben_Miroyan","Armenia"
"Ruben Mirzakhanyan","https://en.wikipedia.org/wiki/Ruben_Mirzakhanyan","Armenia"
"Badal Muradyan","https://en.wikipedia.org/wiki/Badal_Muradyan","Armenia"
"Narine Tukhikyan","https://en.wikipedia.org/wiki/Narine_Tukhikyan","Armenia"
"Gabriel Noradoungian","https://en.wikipedia.org/wiki/Gabriel_Noradoungian","Armenia"
"Israel Ori","https://en.wikipedia.org/wiki/Israel_Ori","Armenia"
"Paul Paul","https://en.wikipedia.org/wiki/Paul_Paul","Armenia"
"Garo Paylan","https://en.wikipedia.org/wiki/Garo_Paylan","Armenia"
"Genrikh Poghosyan","https://en.wikipedia.org/wiki/Genrikh_Poghosyan","Armenia"
"Ishkhan Saghatelyan","https://en.wikipedia.org/wiki/Ishkhan_Saghatelyan","Armenia"
"Karen Sargsyan (sociologist)","https://en.wikipedia.org/wiki/Karen_Sargsyan_(sociologist)","Armenia"
"Martiros Sarukhanyan","https://en.wikipedia.org/wiki/Martiros_Sarukhanyan","Armenia"
"Vartkes Serengülian","https://en.wikipedia.org/wiki/Vartkes_Serengülian","Armenia"
"Suren Shadunts","https://en.wikipedia.org/wiki/Suren_Shadunts","Armenia"
"Ohannes Tchekidjian","https://en.wikipedia.org/wiki/Ohannes_Tchekidjian","Armenia"
"Hrayr Tovmasyan","https://en.wikipedia.org/wiki/Hrayr_Tovmasyan","Armenia"
"Usub Bek Temuryan","https://en.wikipedia.org/wiki/Usub_Bek_Temuryan","Armenia"
"Kegham Vanigian","https://en.wikipedia.org/wiki/Kegham_Vanigian","Armenia"
"Serop Zakaryan","https://en.wikipedia.org/wiki/Serop_Zakaryan","Armenia"
"Alfons Adam","https://en.wikipedia.org/wiki/Alfons_Adam","Austria"
"Ingo Appelt","https://en.wikipedia.org/wiki/Ingo_Appelt","Austria"
"Maximilian Anton Karl, Count Baillet de Latour","https://en.wikipedia.org/wiki/Maximilian_Anton_Karl,_Count_Baillet_de_Latour","Austria"
"Heinrich Alfred Barb","https://en.wikipedia.org/wiki/Heinrich_Alfred_Barb","Austria"
"Leopold Berchtold","https://en.wikipedia.org/wiki/Leopold_Berchtold","Austria"
"Joseph Buttinger","https://en.wikipedia.org/wiki/Joseph_Buttinger","Austria"
"Prince Carl of Solms-Braunfels","https://en.wikipedia.org/wiki/Prince_Carl_of_Solms-Braunfels","Austria"
"Count Václav Antonín Chotek of Chotkov and Vojnín","https://en.wikipedia.org/wiki/Count_Václav_Antonín_Chotek_of_Chotkov_and_Vojnín","Austria"
"Citizens' Ministry","https://en.wikipedia.org/wiki/Citizens'_Ministry","Austria"
"Richard von Coudenhove-Kalergi","https://en.wikipedia.org/wiki/Richard_von_Coudenhove-Kalergi","Austria"
"Franz Dinghofer","https://en.wikipedia.org/wiki/Franz_Dinghofer","Austria"
"George Abraham von Dyhrn","https://en.wikipedia.org/wiki/George_Abraham_von_Dyhrn","Austria"
"Eduard von Grebmer zu Wolfsthurn","https://en.wikipedia.org/wiki/Eduard_von_Grebmer_zu_Wolfsthurn","Austria"
"Barbara Eibinger-Miedl","https://en.wikipedia.org/wiki/Barbara_Eibinger-Miedl","Austria"
"Hans Ferlitsch","https://en.wikipedia.org/wiki/Hans_Ferlitsch","Austria"
"Friedhelm Frischenschlager","https://en.wikipedia.org/wiki/Friedhelm_Frischenschlager","Austria"
"Walter Guggenberger","https://en.wikipedia.org/wiki/Walter_Guggenberger","Austria"
"Ulrich Habsburg-Lothringen","https://en.wikipedia.org/wiki/Ulrich_Habsburg-Lothringen","Austria"
"Ernst Hampel (politician)","https://en.wikipedia.org/wiki/Ernst_Hampel_(politician)","Austria"
"Hans Peter Haselsteiner","https://en.wikipedia.org/wiki/Hans_Peter_Haselsteiner","Austria"
"Friedrich Wilhelm von Haugwitz","https://en.wikipedia.org/wiki/Friedrich_Wilhelm_von_Haugwitz","Austria"
"Eduard Hedvicek","https://en.wikipedia.org/wiki/Eduard_Hedvicek","Austria"
"Hermann Stern","https://en.wikipedia.org/wiki/Hermann_Stern","Austria"
"Jürgen Himmelbauer","https://en.wikipedia.org/wiki/Jürgen_Himmelbauer","Austria"
"Anton Hofer","https://en.wikipedia.org/wiki/Anton_Hofer","Austria"
"Andreas Hörtnagl","https://en.wikipedia.org/wiki/Andreas_Hörtnagl","Austria"
"Franz Jetzinger","https://en.wikipedia.org/wiki/Franz_Jetzinger","Austria"
"Konstantin Jireček","https://en.wikipedia.org/wiki/Konstantin_Jireček","Austria"
"Hugo Jury","https://en.wikipedia.org/wiki/Hugo_Jury","Austria"
"Joseph Kenner","https://en.wikipedia.org/wiki/Joseph_Kenner","Austria"
"Theodor Kery","https://en.wikipedia.org/wiki/Theodor_Kery","Austria"
"Michael Killisch-Horn","https://en.wikipedia.org/wiki/Michael_Killisch-Horn","Austria"
"Sophia Kircher","https://en.wikipedia.org/wiki/Sophia_Kircher","Austria"
"Hubert Klausner","https://en.wikipedia.org/wiki/Hubert_Klausner","Austria"
"Martin Kocher","https://en.wikipedia.org/wiki/Martin_Kocher","Austria"
"Józef Kożdoń","https://en.wikipedia.org/wiki/Józef_Kożdoń","Austria"
"Gottfried von Kühnelt-Leddihn","https://en.wikipedia.org/wiki/Gottfried_von_Kühnelt-Leddihn","Austria"
"Franz Leitner (politician)","https://en.wikipedia.org/wiki/Franz_Leitner_(politician)","Austria"
"Elmar Lichtenegger","https://en.wikipedia.org/wiki/Elmar_Lichtenegger","Austria"
"Julius Lippert (historian)","https://en.wikipedia.org/wiki/Julius_Lippert_(historian)","Austria"
"Reinhold Lopatka","https://en.wikipedia.org/wiki/Reinhold_Lopatka","Austria"
"Karl Lütgendorf","https://en.wikipedia.org/wiki/Karl_Lütgendorf","Austria"
"Jürgen Mandl","https://en.wikipedia.org/wiki/Jürgen_Mandl","Austria"
"Renate Mann","https://en.wikipedia.org/wiki/Renate_Mann","Austria"
"Ferdinand Mannlicher","https://en.wikipedia.org/wiki/Ferdinand_Mannlicher","Austria"
"Christoph Matznetter","https://en.wikipedia.org/wiki/Christoph_Matznetter","Austria"
"Johann Gregor Memhardt","https://en.wikipedia.org/wiki/Johann_Gregor_Memhardt","Austria"
"Franz Moroder","https://en.wikipedia.org/wiki/Franz_Moroder","Austria"
"Heinz Nittel","https://en.wikipedia.org/wiki/Heinz_Nittel","Austria"
"Heidemaria Onodi","https://en.wikipedia.org/wiki/Heidemaria_Onodi","Austria"
"Brigitta Pallauf","https://en.wikipedia.org/wiki/Brigitta_Pallauf","Austria"
"Wladimir von Pawlowski","https://en.wikipedia.org/wiki/Wladimir_von_Pawlowski","Austria"
"Johann Anton von Pergen","https://en.wikipedia.org/wiki/Johann_Anton_von_Pergen","Austria"
"Gerhard Pfanzelter","https://en.wikipedia.org/wiki/Gerhard_Pfanzelter","Austria"
"Walter Pfrimer","https://en.wikipedia.org/wiki/Walter_Pfrimer","Austria"
"Leopold Poetsch","https://en.wikipedia.org/wiki/Leopold_Poetsch","Austria"
"Thomas Prinzhorn","https://en.wikipedia.org/wiki/Thomas_Prinzhorn","Austria"
"Gregor Razumovsky (activist)","https://en.wikipedia.org/wiki/Gregor_Razumovsky_(activist)","Austria"
"Horst Rosenkranz","https://en.wikipedia.org/wiki/Horst_Rosenkranz","Austria"
"Emil Sax","https://en.wikipedia.org/wiki/Emil_Sax","Austria"
"Peter Schieder","https://en.wikipedia.org/wiki/Peter_Schieder","Austria"
"Karl Schmitzer","https://en.wikipedia.org/wiki/Karl_Schmitzer","Austria"
"Sonja Zwazl","https://en.wikipedia.org/wiki/Sonja_Zwazl","Austria"
"Georg Adam, Prince of Starhemberg","https://en.wikipedia.org/wiki/Georg_Adam,_Prince_of_Starhemberg","Austria"
"Gundaker Thomas Starhemberg","https://en.wikipedia.org/wiki/Gundaker_Thomas_Starhemberg","Austria"
"Josef Staribacher","https://en.wikipedia.org/wiki/Josef_Staribacher","Austria"
"Peter Strasser (politician)","https://en.wikipedia.org/wiki/Peter_Strasser_(politician)","Austria"
"Julius Tandler","https://en.wikipedia.org/wiki/Julius_Tandler","Austria"
"Leopold, Count von Thun und Hohenstein","https://en.wikipedia.org/wiki/Leopold,_Count_von_Thun_und_Hohenstein","Austria"
"Karl Freiherr von Vogelsang","https://en.wikipedia.org/wiki/Karl_Freiherr_von_Vogelsang","Austria"
"Anton von Winzor","https://en.wikipedia.org/wiki/Anton_von_Winzor","Austria"
"Gisela Wurm","https://en.wikipedia.org/wiki/Gisela_Wurm","Austria"
"Alexander Zach","https://en.wikipedia.org/wiki/Alexander_Zach","Austria"
"Curt Franz Wenzel Christoph Erdmann Graf Zedtwitz von Moraván und Duppau","https://en.wikipedia.org/wiki/Curt_Franz_Wenzel_Christoph_Erdmann_Graf_Zedtwitz_von_Moraván_und_Duppau","Austria"
"Karl von Zinzendorf","https://en.wikipedia.org/wiki/Karl_von_Zinzendorf","Austria"
"Muzamil Abdullayev","https://en.wikipedia.org/wiki/Muzamil_Abdullayev","Azerbaijan"
"Leyla Abdullayeva","https://en.wikipedia.org/wiki/Leyla_Abdullayeva","Azerbaijan"
"Elchin Afandiyev","https://en.wikipedia.org/wiki/Elchin_Afandiyev","Azerbaijan"
"Fazail Agamali","https://en.wikipedia.org/wiki/Fazail_Agamali","Azerbaijan"
"Aliabbas Salahzade","https://en.wikipedia.org/wiki/Aliabbas_Salahzade","Azerbaijan"
"Enver Alikhanov","https://en.wikipedia.org/wiki/Enver_Alikhanov","Azerbaijan"
"Tarlan Aliyarbayov","https://en.wikipedia.org/wiki/Tarlan_Aliyarbayov","Azerbaijan"
"Dilara Aliyeva","https://en.wikipedia.org/wiki/Dilara_Aliyeva","Azerbaijan"
"Araz Alizadeh","https://en.wikipedia.org/wiki/Araz_Alizadeh","Azerbaijan"
"Ali Asadov","https://en.wikipedia.org/wiki/Ali_Asadov","Azerbaijan"
"Ashraf Bey Taghiyev","https://en.wikipedia.org/wiki/Ashraf_Bey_Taghiyev","Azerbaijan"
"Chimnaz Aslanova","https://en.wikipedia.org/wiki/Chimnaz_Aslanova","Azerbaijan"
"Akram Aylisli","https://en.wikipedia.org/wiki/Akram_Aylisli","Azerbaijan"
"Sahil Babayev","https://en.wikipedia.org/wiki/Sahil_Babayev","Azerbaijan"
"Huseyngulu Baghirov","https://en.wikipedia.org/wiki/Huseyngulu_Baghirov","Azerbaijan"
"Bakhish bey Rustambeyov","https://en.wikipedia.org/wiki/Bakhish_bey_Rustambeyov","Azerbaijan"
"Alovsat Bakhshiyev","https://en.wikipedia.org/wiki/Alovsat_Bakhshiyev","Azerbaijan"
"Mirgasim Cheshmazer","https://en.wikipedia.org/wiki/Mirgasim_Cheshmazer","Azerbaijan"
"Vilayat Eyvazov","https://en.wikipedia.org/wiki/Vilayat_Eyvazov","Azerbaijan"
"Abdurrahman Fatalibeyli","https://en.wikipedia.org/wiki/Abdurrahman_Fatalibeyli","Azerbaijan"
"Fazail Ibrahimli","https://en.wikipedia.org/wiki/Fazail_Ibrahimli","Azerbaijan"
"Afshan Gadimbeyova","https://en.wikipedia.org/wiki/Afshan_Gadimbeyova","Azerbaijan"
"Garib Karimoğlu","https://en.wikipedia.org/wiki/Garib_Karimoğlu","Azerbaijan"
"Gudrat Gasanguliev","https://en.wikipedia.org/wiki/Gudrat_Gasanguliev","Azerbaijan"
"Mehrali Gasimov","https://en.wikipedia.org/wiki/Mehrali_Gasimov","Azerbaijan"
"Solomon Grobshtein","https://en.wikipedia.org/wiki/Solomon_Grobshtein","Azerbaijan"
"Teymur Guliyev","https://en.wikipedia.org/wiki/Teymur_Guliyev","Azerbaijan"
"Mammad Gurbanov","https://en.wikipedia.org/wiki/Mammad_Gurbanov","Azerbaijan"
"Musa Hacigasimov","https://en.wikipedia.org/wiki/Musa_Hacigasimov","Azerbaijan"
"Asaf Hajiyev","https://en.wikipedia.org/wiki/Asaf_Hajiyev","Azerbaijan"
"Haji Molla Ahmad Nuruzade","https://en.wikipedia.org/wiki/Haji_Molla_Ahmad_Nuruzade","Azerbaijan"
"Farhad Hajiyev","https://en.wikipedia.org/wiki/Farhad_Hajiyev","Azerbaijan"
"Hasan Majidov","https://en.wikipedia.org/wiki/Hasan_Majidov","Azerbaijan"
"Hasan Hasanli","https://en.wikipedia.org/wiki/Hasan_Hasanli","Azerbaijan"
"Jamil Hasanli","https://en.wikipedia.org/wiki/Jamil_Hasanli","Azerbaijan"
"Ali M. Hasanov","https://en.wikipedia.org/wiki/Ali_M._Hasanov","Azerbaijan"
"Zakir Hasanov","https://en.wikipedia.org/wiki/Zakir_Hasanov","Azerbaijan"
"Ali Huseynli","https://en.wikipedia.org/wiki/Ali_Huseynli","Azerbaijan"
"Alisahib Huseynov","https://en.wikipedia.org/wiki/Alisahib_Huseynov","Azerbaijan"
"Ali Ibrahimov","https://en.wikipedia.org/wiki/Ali_Ibrahimov","Azerbaijan"
"Irshad Aliyev","https://en.wikipedia.org/wiki/Irshad_Aliyev","Azerbaijan"
"Mamed Iskenderov","https://en.wikipedia.org/wiki/Mamed_Iskenderov","Azerbaijan"
"Vidadi Isgandarov","https://en.wikipedia.org/wiki/Vidadi_Isgandarov","Azerbaijan"
"Ajdar Ismailov","https://en.wikipedia.org/wiki/Ajdar_Ismailov","Azerbaijan"
"Saftar Jafarov","https://en.wikipedia.org/wiki/Saftar_Jafarov","Azerbaijan"
"Jeyhun Jalilov","https://en.wikipedia.org/wiki/Jeyhun_Jalilov","Azerbaijan"
"Arastun Javadov","https://en.wikipedia.org/wiki/Arastun_Javadov","Azerbaijan"
"Rovshan Javadov","https://en.wikipedia.org/wiki/Rovshan_Javadov","Azerbaijan"
"Anar Karimov","https://en.wikipedia.org/wiki/Anar_Karimov","Azerbaijan"
"Boris Kevorkov","https://en.wikipedia.org/wiki/Boris_Kevorkov","Azerbaijan"
"Gurban Khalilov","https://en.wikipedia.org/wiki/Gurban_Khalilov","Azerbaijan"
"Ahmad Kordary","https://en.wikipedia.org/wiki/Ahmad_Kordary","Azerbaijan"
"Lutfali bey Behbudov","https://en.wikipedia.org/wiki/Lutfali_bey_Behbudov","Azerbaijan"
